down,distance_bin,field_half,hc_published_sp,hc_published_n,hc_published_ep,hc_recomputed_n,hc_recomputed_sp,hc_recomputed_thin,ours_n,ours_sp,ours_thin,model_ep,model_n,missing_in,abs_diff_hc_vs_model,abs_diff_hc_published_vs_hc_recomputed
4,3,opponent,0.6571428571,35,3.942857143,23,0.782608695652174,true,44,0.6590909090909091,false,3.438067642054451,67,,0.5047895009455488,0.12546583855217397
4,4,opponent,0.5,46,3.0,16,0.625,true,61,0.7213114754098361,false,2.8563272998496694,76,,0.14367270015033062,0.125
4,5,opponent,0.4642857143,28,2.785714286,14,0.35714285714285715,true,54,0.5185185185185185,false,1.8952669113470406,68,,0.8904473746529595,0.10714285715714283
4,6,opponent,0.5208333333,48,3.125,30,0.6,false,49,0.7142857142857143,false,1.9733370716999978,78,,1.1516629283000022,0.07916666669999994
4,7,opponent,0.6206896552,29,3.724137931,18,0.3333333333333333,true,36,0.4722222222222222,false,1.119600088585651,54,,2.604537842414349,0.28735632186666665
4,8,opponent,0.3703703704,27,2.222222222,20,0.5,true,50,0.44,false,1.101331536059401,70,,1.1208906859405992,0.12962962960000002
4,9,opponent,0.24,25,1.44,7,0.0,true,43,0.3953488372093023,false,0.5675512613216415,50,,0.8724487386783585,0.24
4,10,opponent,0.25,32,1.5,19,0.5789473684210527,true,35,0.42857142857142855,false,0.4835331814082445,53,,1.0164668185917556,0.32894736842105265
4,11,opponent,0.3043478261,23,1.8260869569999998,13,0.23076923076923078,true,30,0.3,false,0.2725849812308889,43,,1.5535019757691109,0.07357859533076921
4,12,opponent,0.32,25,1.92,9,0.4444444444444444,true,26,0.46153846153846156,true,0.2645040350300925,35,,1.6554959649699075,0.12444444444444441
4,13,opponent,0.125,24,0.75,12,0.3333333333333333,true,29,0.27586206896551724,true,0.21754128744303272,41,,0.5324587125569673,0.20833333333333331
4,14,opponent,0.125,24,0.75,12,0.5,true,27,0.48148148148148145,true,0.22771010584293458,39,,0.5222898941570654,0.375
4,15+,opponent,0.10399999999584,125,0.6239999999400001,66,0.3181818181818182,false,210,0.3047619047619048,false,-0.30027336696838286,273,,0.9242733669083829,0.21418181818597817
1,1,own,0.6666666667,21,4.0,13,0.6923076923076923,true,31,0.7741935483870968,false,3.461601489572786,44,,0.5383985104272142,0.025641025607692325
1,2,own,0.75,8,4.5,4,0.5,true,20,0.6,true,3.384080804690408,24,,1.115919195309592,0.25
1,3,own,0.8333333333,12,5.0,7,0.7142857142857143,true,29,0.7241379310344828,true,3.2854993995279074,36,,1.7145006004720926,0.11904761901428573
